anon_learner_id,course_title,domain,category,level,course_length_hours,certification_type,completion_rate_percent,score_obtained_percent,duration_spent_hours,lms_source,course_start,course_end
b982b240fcbd,Database Design,Statistics,Core,Beginner,12.28,None,16.3,57.12,2.35,Chamilo,2024-04-24,2024-04-24
6428a00a8de3,Machine Learning Fundamentals,Security,Core,Beginner,5.75,None,36.0,71.35,1.54,Brightspace,2027-05-01,2027-05-01
73f7b2b680d6,Web Development Bootcamp,Data Science,Seminar,Advanced,8.02,Professional Certificate,46.16,64.74,4.65,Moodle,2023-02-23,2023-02-23
ecbb08e9b1a2,Advanced Python Programming,Security,Certification,Advanced,4.0,Professional Certificate,68.94,62.59,2.28,Moodle,2023-06-20,2023-06-20
3d6c59a96218,User Experience Design,Education,Workshop,Expert,10.43,None,76.12,77.46,7.22,Moodle,2023-12-03,2023-12-03
6fe01294aa55,Statistics for Research,Data Science,Elective,Beginner,4.24,Professional Certificate,58.39,64.16,3.13,Blackboard,2023-08-26,2023-08-26
bf0044d14c4a,Machine Learning Fundamentals,Data Science,Elective,Expert,5.05,Certificate of Completion,33.68,77.41,1.7,Moodle,2023-04-06,2023-04-06
bc11d5d34835,User Experience Design,Cloud,Core,Intermediate,4.73,Certificate of Completion,58.02,95.62,3.1,Brightspace,2023-09-18,2023-09-18
c070f4364f4d,Cybersecurity Basics,Cloud,Elective,Intermediate,25.69,None,17.59,75.32,3.39,Canvas,2024-12-03,2024-12-04
8b7fecda4fa0,Cybersecurity Basics,Security,Core,Beginner,1.34,Diploma,22.3,45.16,0.24,Moodle,2024-05-21,2024-05-21
a084e996e239,User Experience Design,Data Science,Elective,Beginner,15.71,Professional Certificate,43.34,65.61,8.43,Canvas,2023-07-07,2023-07-07
d56131e04dbf,Statistics for Research,Computer Science,Core,Advanced,3.1,Certificate of Completion,53.1,53.21,1.7,Blackboard,2024-06-30,2024-06-30
ed017c801a82,Educational Psychology,Cloud,Core,Advanced,7.81,Certificate of Completion,66.81,100.0,6.68,Moodle,2024-02-11,2024-02-11
d774218e51a9,Project Management Essentials,Computer Science,Core,Intermediate,1.28,Certificate of Completion,54.15,83.13,0.72,Blackboard,2023-04-01,2023-04-01
0e9453bd563b,Web Development Bootcamp,Data Science,Elective,Advanced,6.48,None,42.51,28.59,2.35,Brightspace,2023-12-19,2023-12-19
6b066c803fec,Cybersecurity Basics,Business,Elective,Advanced,8.3,Certificate of Completion,24.5,53.99,2.59,Moodle,2023-03-04,2023-03-04
70a81fe5d75c,Cybersecurity Basics,Business,Elective,Advanced,13.82,Certificate of Completion,47.11,38.07,5.97,Moodle,2023-02-22,2023-02-22
d21e686720c5,Introduction to Data Science,Business,Workshop,Intermediate,1.33,None,60.7,53.94,1.03,Canvas,2023-07-05,2023-07-05
e6d89fca913d,Educational Psychology,Statistics,Workshop,Expert,12.17,None,32.62,93.72,4.82,Moodle,2024-09-08,2024-09-08
6f1036a602a8,Educational Psychology,Security,Seminar,Advanced,2.95,Certificate of Completion,90.99,85.41,3.21,Blackboard,2023-03-26,2023-03-26
2213bf885cfd,Advanced Python Programming,Education,Seminar,Beginner,16.36,Professional Certificate,65.94,67.64,13.66,Moodle,2028-11-28,2028-11-28
3482a9d4b674,Cloud Computing Fundamentals,Cloud,Workshop,Intermediate,1.75,Professional Certificate,33.26,64.87,0.57,Chamilo,2025-01-13,2025-01-13
c8b8a459dab9,Web Development Bootcamp,Education,Core,Intermediate,2.79,Certificate of Completion,85.1,70.55,2.01,Totara,2023-10-26,2023-10-26
47ae9b302dd4,Statistics for Research,Education,Core,Beginner,7.02,Professional Certificate,80.08,72.3,6.77,Sakai,2023-10-30,2023-10-30
5049a403125e,Database Design,Computer Science,Seminar,Intermediate,6.46,Certificate of Completion,32.21,53.36,1.47,Blackboard,2023-01-21,2023-01-21
45c889462354,Machine Learning Fundamentals,Design,Workshop,Intermediate,14.84,None,24.93,38.18,3.73,Sakai,2026-01-07,2026-01-07
5492b2756888,Advanced Python Programming,Computer Science,Certification,Expert,6.4,Badge,48.76,80.69,3.18,Open edX,2023-05-23,2023-05-23
d0afa4e83966,Database Design,Security,Seminar,Beginner,18.87,Badge,58.37,77.77,13.75,Canvas,2023-11-12,2023-11-12
9443304d0f2f,Educational Psychology,Design,Elective,Beginner,17.26,Certificate of Completion,25.23,42.23,3.89,Chamilo,2023-07-07,2023-07-07
9ea0ce148f94,User Experience Design,Design,Seminar,Advanced,1.05,Certificate of Completion,15.67,72.48,0.12,Sakai,2024-11-24,2024-11-24
92398801dc8e,Project Management Essentials,Cloud,Core,Beginner,14.2,Professional Certificate,15.53,69.34,2.74,Sakai,2023-12-24,2023-12-24
094544da7167,Cloud Computing Fundamentals,Computer Science,Core,Advanced,8.91,None,48.11,87.34,5.33,Blackboard,2024-03-02,2024-03-02
61aad8fbe4ac,Project Management Essentials,Data Science,Certification,Beginner,4.27,Certificate of Completion,54.46,90.69,2.28,Open edX,2024-04-23,2024-04-23
8c24c1629990,Project Management Essentials,Business,Certification,Beginner,11.24,None,51.1,67.11,4.43,Sakai,2024-04-12,2024-04-12
919915c43b00,Web Development Bootcamp,Computer Science,Elective,Beginner,2.21,Certificate of Completion,76.53,74.52,1.96,Blackboard,2024-10-23,2024-10-23
2cb58abb5220,Cybersecurity Basics,Computer Science,Seminar,Advanced,5.95,None,69.67,98.79,4.22,Blackboard,2025-02-06,2025-02-06
dd2406f430e0,Cloud Computing Fundamentals,Statistics,Core,Intermediate,2.86,Certificate of Completion,66.3,63.61,2.13,Canvas,2023-06-26,2023-06-26
555f1c1d3b74,Instructional Design Principles,Security,Core,Beginner,10.33,None,81.7,90.08,8.09,Chamilo,2023-05-11,2023-05-11
b435e86862c1,Pedagogy in Digital Learning,Data Science,Seminar,Expert,4.36,Certificate of Completion,48.01,80.95,1.48,Chamilo,2023-02-10,2023-02-10
0c20b802ef5a,Project Management Essentials,Cloud,Workshop,Advanced,5.1,Badge,44.29,97.15,2.59,Sakai,2024-09-16,2024-09-16
b4a1768bea3d,User Experience Design,Data Science,Core,Intermediate,1.39,Certificate of Completion,36.15,86.89,0.62,Brightspace,2023-01-24,2023-01-24
600ce2e139f4,Advanced Python Programming,Data Science,Core,Intermediate,2.58,Professional Certificate,55.36,74.48,1.03,Open edX,2026-08-26,2026-08-26
e33579df082d,Cloud Computing Fundamentals,Computer Science,Elective,Expert,5.99,Certificate of Completion,79.47,72.9,4.18,Open edX,2023-08-05,2023-08-05
5fc457a3646a,Educational Psychology,Statistics,Seminar,Beginner,16.09,None,32.38,93.82,6.23,Canvas,2025-02-27,2025-02-27
a8b8e20ae1c6,Cloud Computing Fundamentals,Business,Workshop,Expert,5.26,None,62.6,27.74,2.89,Open edX,2024-07-03,2024-07-03
e9e79d58f2e5,Database Design,Cloud,Elective,Beginner,23.75,Diploma,50.39,79.73,12.55,Brightspace,2023-01-13,2023-01-13
df514b26bb0a,Cybersecurity Basics,Computer Science,Elective,Intermediate,8.92,Professional Certificate,79.39,70.36,7.78,Moodle,2024-11-28,2024-11-28
508289d5c024,Statistics for Research,Computer Science,Core,Beginner,9.56,Certificate of Completion,41.7,90.57,3.4,Canvas,2023-02-26,2023-02-26
d617b1e6bbf7,Educational Psychology,Design,Elective,Intermediate,3.05,None,85.66,91.72,2.83,Blackboard,2024-04-09,2024-04-09
f000b7122018,Introduction to Data Science,Security,Elective,Intermediate,3.7,Certificate of Completion,40.36,67.79,1.63,Chamilo,2023-10-27,2023-10-27
d40c49b8d050,User Experience Design,Business,Core,Advanced,4.1,Professional Certificate,94.67,77.78,3.42,Canvas,2023-06-25,2023-06-25
e962065015e5,Database Design,Design,Core,Intermediate,5.22,None,87.72,64.46,3.43,Chamilo,2023-04-27,2023-04-27
89582d7cbcaa,Educational Psychology,Business,Certification,Beginner,4.06,Certificate of Completion,19.23,75.51,0.6,Brightspace,2030-11-25,2030-11-25
3d575fe5202f,Cybersecurity Basics,Education,Core,Beginner,7.6,Certificate of Completion,46.09,83.46,4.08,Canvas,2023-10-07,2023-10-07
64dbe5219f59,Web Development Bootcamp,Education,Elective,Intermediate,7.37,Certificate of Completion,61.16,76.16,5.02,Blackboard,2025-01-23,2025-01-23
9c4ab8976487,Educational Psychology,Cloud,Certification,Beginner,10.62,Diploma,58.13,68.0,7.56,Totara,2024-06-02,2024-06-02
c6498bd76df0,Instructional Design Principles,Education,Certification,Expert,17.44,None,44.19,84.69,7.41,Brightspace,2023-06-27,2023-06-27
1e328c781791,Introduction to Data Science,Computer Science,Core,Beginner,4.27,None,48.7,37.46,1.94,Open edX,2023-09-04,2023-09-04
7a1792e17889,Introduction to Data Science,Education,Workshop,Intermediate,2.75,Professional Certificate,56.66,57.37,1.18,Chamilo,2023-08-07,2023-08-07
091e9ca6fc44,Machine Learning Fundamentals,Education,Core,Beginner,9.17,Professional Certificate,35.47,75.34,3.63,Brightspace,2024-05-16,2024-05-16
4ab73f3a4d14,Web Development Bootcamp,Business,Seminar,Beginner,4.13,None,19.34,68.93,0.92,Sakai,2024-11-20,2024-11-20
37e631a5b740,Instructional Design Principles,Statistics,Core,Intermediate,4.19,Professional Certificate,50.11,63.52,1.68,Open edX,2023-03-19,2023-03-19
a0937e2869e6,Project Management Essentials,Statistics,Workshop,Beginner,11.74,None,41.45,98.13,3.83,Moodle,2023-12-18,2023-12-18
40d7330b08cf,Cloud Computing Fundamentals,Design,Certification,Advanced,2.12,Professional Certificate,37.31,85.48,1.03,Moodle,2026-02-24,2026-02-24
e41da37cfb1e,Machine Learning Fundamentals,Data Science,Seminar,Beginner,10.32,None,46.7,70.75,5.79,Canvas,2023-07-04,2023-07-04
8b8adda7ea55,Educational Psychology,Computer Science,Core,Intermediate,5.42,Certificate of Completion,46.23,78.16,2.54,Open edX,2026-02-02,2026-02-02
40b11dd7c86d,Educational Psychology,Design,Elective,Beginner,10.45,Certificate of Completion,24.34,74.57,2.1,Canvas,2023-03-03,2023-03-03
a67d213fa505,User Experience Design,Computer Science,Workshop,Beginner,11.16,None,59.89,68.62,6.45,Blackboard,2026-04-26,2026-04-26
ed2e03118301,Educational Psychology,Education,Certification,Intermediate,5.59,None,38.02,61.64,1.53,Totara,2023-01-26,2023-01-26
242ded81da25,Database Design,Computer Science,Elective,Intermediate,5.38,None,71.98,69.83,2.81,Brightspace,2024-01-26,2024-01-26
a88dac19765a,Database Design,Business,Elective,Advanced,10.01,None,51.68,57.03,6.32,Blackboard,2023-02-26,2023-02-26
c0a54f3cc45b,Machine Learning Fundamentals,Business,Certification,Beginner,9.7,Certificate of Completion,61.41,81.15,4.25,Moodle,2024-03-31,2024-03-31
342b68fc172a,Database Design,Computer Science,Elective,Intermediate,8.48,Certificate of Completion,60.46,60.28,5.88,Open edX,2023-06-26,2023-06-26
7acd17d94892,Project Management Essentials,Computer Science,Seminar,Beginner,7.08,Badge,4.56,,0.33,Canvas,2024-02-13,2024-02-13
e643cb84e6b0,Introduction to Data Science,Security,Certification,Intermediate,7.76,Certificate of Completion,11.89,68.02,0.69,Totara,2023-09-26,2023-09-26
2e6f90c87b6b,Machine Learning Fundamentals,Business,Certification,Advanced,9.8,Certificate of Completion,46.55,53.08,3.56,Moodle,2025-03-14,2025-03-14
dfdb3b0edaff,Educational Psychology,Education,Elective,Intermediate,5.96,Certificate of Completion,53.54,81.09,2.97,Canvas,2023-01-23,2023-01-23
1cc0d56edfc8,Project Management Essentials,Data Science,Core,Advanced,2.54,None,77.42,56.78,1.55,Moodle,2025-05-22,2025-05-22
e4df07ac4ae4,Instructional Design Principles,Education,Core,Beginner,8.03,Certificate of Completion,68.36,71.16,4.99,Blackboard,2025-05-06,2025-05-06
93ba859b51bf,Pedagogy in Digital Learning,Design,Core,Intermediate,16.81,Certificate of Completion,48.37,97.48,8.38,Canvas,2025-04-10,2025-04-10
d290c125374e,Web Development Bootcamp,Cloud,Workshop,Advanced,2.31,None,29.01,83.46,0.72,Sakai,2023-02-19,2023-02-19
7fdbf29e7cd8,Advanced Python Programming,Statistics,Elective,Beginner,9.26,None,56.76,81.26,4.22,Chamilo,2023-06-05,2023-06-05
d500f7cab073,Machine Learning Fundamentals,Business,Seminar,Advanced,1.42,Certificate of Completion,84.14,78.2,1.4,Moodle,2023-06-20,2023-06-20
e2247a227873,Project Management Essentials,Cloud,Elective,Advanced,7.58,Diploma,36.2,65.19,3.05,Canvas,2024-01-30,2024-01-30
38faf16062ce,Advanced Python Programming,Design,Core,Intermediate,5.02,Professional Certificate,90.3,46.48,5.26,Moodle,2023-01-22,2023-01-22
05474adbee2b,Project Management Essentials,Statistics,Certification,Beginner,6.11,None,70.21,85.06,3.09,Moodle,2024-02-07,2024-02-07
cf5337a161a6,Statistics for Research,Statistics,Core,Beginner,6.78,Certificate of Completion,86.12,75.17,7.15,Open edX,2026-06-04,2026-06-04
14e0ef58297f,Cybersecurity Basics,Security,Seminar,Advanced,5.09,Badge,17.66,96.05,0.75,Blackboard,2024-01-31,2024-01-31
521b64c896c3,Cloud Computing Fundamentals,Data Science,Core,Beginner,3.62,Diploma,71.06,91.16,2.47,Chamilo,2023-01-29,2023-01-29
d7c845eea47a,Database Design,Design,Workshop,Beginner,2.96,Professional Certificate,52.08,83.14,1.62,Sakai,2023-08-06,2023-08-06
e20a155c73f8,Introduction to Data Science,Computer Science,Core,Intermediate,5.07,None,54.05,100.0,3.1,Open edX,2025-07-01,2025-07-01
060352613587,User Experience Design,Statistics,Core,Beginner,14.32,Certificate of Completion,60.04,58.42,9.18,Canvas,2024-05-18,2024-05-18
d1b2b845072c,Instructional Design Principles,Statistics,Core,Intermediate,4.95,Certificate of Completion,72.17,82.66,2.85,Moodle,2023-01-24,2023-01-24
022e77b9780a,Advanced Python Programming,Security,Core,Beginner,4.84,Certificate of Completion,2.69,,0.17,Sakai,2026-05-12,2026-05-12
02ff4b7254e5,Machine Learning Fundamentals,Statistics,Core,Intermediate,4.83,Certificate of Completion,64.37,50.19,3.44,Moodle,2024-05-15,2024-05-15
0e75bf59a652,Statistics for Research,Computer Science,Certification,Advanced,9.06,Certificate of Completion,23.72,68.21,1.83,Canvas,2025-02-18,2025-02-18
637abf207956,Pedagogy in Digital Learning,Business,Seminar,Advanced,2.52,Certificate of Completion,86.72,88.65,2.69,Moodle,2023-03-15,2023-03-15
bde39e458fab,Instructional Design Principles,Business,Certification,Advanced,4.4,Certificate of Completion,72.13,59.27,2.36,Canvas,2023-07-14,2023-07-14
3251282d8043,Statistics for Research,Data Science,Certification,Advanced,7.51,Certificate of Completion,40.72,91.78,2.66,Moodle,2023-02-06,2023-02-06
e9c612d15bd7,Machine Learning Fundamentals,Statistics,Core,Intermediate,3.72,None,49.65,40.52,2.14,Canvas,2023-03-14,2023-03-14
f8e62dafe4d0,Instructional Design Principles,Education,Core,Intermediate,11.58,Certificate of Completion,59.62,65.64,8.89,Canvas,2023-05-16,2023-05-16
1e1831962e87,Educational Psychology,Business,Certification,Beginner,8.08,Certificate of Completion,66.15,32.38,6.36,Blackboard,2024-05-31,2024-05-31
8c223349cf74,Pedagogy in Digital Learning,Design,Workshop,Intermediate,1.36,None,50.43,97.23,0.51,Sakai,2024-01-02,2024-01-02
1b5cb71f99d6,Database Design,Security,Core,Advanced,5.85,None,42.5,100.0,3.1,Chamilo,2023-11-28,2023-11-28
83a54e5ddc6e,Cybersecurity Basics,Cloud,Core,Intermediate,10.95,Certificate of Completion,36.63,89.85,3.85,Blackboard,2023-06-30,2023-06-30
571c553ee6fa,Pedagogy in Digital Learning,Cloud,Elective,Intermediate,6.3,Certificate of Completion,63.07,64.22,4.36,Canvas,2024-09-14,2024-09-14
7d6c191c4a6f,Cloud Computing Fundamentals,Data Science,Certification,Advanced,3.58,Certificate of Completion,46.13,51.3,1.27,Blackboard,2024-01-04,2024-01-04
fa7c47fed944,Cybersecurity Basics,Education,Core,Advanced,5.59,Diploma,90.91,82.61,6.32,Canvas,2023-10-22,2023-10-22
65f79468d998,Introduction to Data Science,Design,Seminar,Beginner,7.54,Professional Certificate,17.49,75.29,1.17,Canvas,2023-03-17,2023-03-17
a0727cba1d18,User Experience Design,Data Science,Core,Advanced,1.6,None,50.42,100.0,1.0,Canvas,2023-11-20,2023-11-20
17e379829061,Pedagogy in Digital Learning,Security,Elective,Advanced,4.6,Professional Certificate,19.66,74.58,0.92,Canvas,2023-02-04,2023-02-04
fb328f4918da,Statistics for Research,Security,Certification,Intermediate,6.72,Certificate of Completion,49.79,82.96,2.85,Brightspace,2023-01-21,2023-01-21
09f5047540dc,Advanced Python Programming,Cloud,Certification,Advanced,6.14,Certificate of Completion,85.27,57.72,6.29,Canvas,2023-12-29,2023-12-29
c10e369dc665,Instructional Design Principles,Business,Core,Beginner,3.36,Professional Certificate,82.97,80.29,1.96,Canvas,2024-11-21,2024-11-21
de1a2f762608,Statistics for Research,Statistics,Elective,Advanced,18.67,Professional Certificate,48.66,82.33,8.44,Brightspace,2026-04-15,2026-04-15
6632507cba09,User Experience Design,Statistics,Core,Beginner,3.66,None,76.59,61.01,2.23,Blackboard,2023-12-23,2023-12-23
55eb3b3f8a80,Cybersecurity Basics,Cloud,Seminar,Advanced,13.11,Certificate of Completion,83.78,67.39,13.89,Chamilo,2023-03-12,2023-03-12
3f77727c0d14,Instructional Design Principles,Security,Seminar,Beginner,3.09,Certificate of Completion,55.7,78.23,1.61,Sakai,2023-01-16,2023-01-16
817d18d717c1,Machine Learning Fundamentals,Security,Certification,Advanced,6.56,Professional Certificate,54.45,71.78,2.65,Canvas,2028-08-17,2028-08-17
0e87b44762ee,Web Development Bootcamp,Computer Science,Core,Expert,1.95,Certificate of Completion,50.75,100.0,1.14,Totara,2024-06-19,2024-06-19
699bd09848b6,Advanced Python Programming,Business,Core,Advanced,3.73,Certificate of Completion,16.7,63.52,0.54,Sakai,2024-07-31,2024-07-31
7d39879d2346,Web Development Bootcamp,Computer Science,Core,Intermediate,3.27,None,70.48,80.39,2.66,Sakai,2023-03-17,2023-03-17
3d5044e7b042,Pedagogy in Digital Learning,Security,Elective,Intermediate,9.29,Badge,45.42,100.0,3.58,Brightspace,2023-05-29,2023-05-29
f6f5f5be23d4,Advanced Python Programming,Cloud,Certification,Expert,4.7,Certificate of Completion,64.01,62.11,3.59,Open edX,2026-08-13,2026-08-13
d46e9ef0bc94,User Experience Design,Data Science,Elective,Intermediate,7.81,None,20.03,59.31,1.11,Open edX,2023-02-07,2023-02-07
bbb8e952b083,Web Development Bootcamp,Design,Certification,Advanced,3.55,Certificate of Completion,49.34,72.84,2.23,Blackboard,2025-12-06,2025-12-06
bc0edc80da10,Machine Learning Fundamentals,Security,Certification,Intermediate,6.34,None,65.55,51.58,5.31,Blackboard,2024-11-28,2024-11-28
45b8c3286b91,Educational Psychology,Data Science,Core,Beginner,20.72,Certificate of Completion,42.34,73.2,11.2,Totara,2023-04-09,2023-04-09
7415136e010d,Instructional Design Principles,Statistics,Core,Intermediate,4.91,Certificate of Completion,62.87,89.77,2.37,Open edX,2023-09-06,2023-09-06
b8a322faa0c0,Database Design,Statistics,Certification,Intermediate,1.37,Certificate of Completion,7.31,,0.13,Brightspace,2024-11-10,2024-11-10
5ca73c303209,Educational Psychology,Statistics,Core,Expert,2.98,Certificate of Completion,35.07,78.83,1.35,Chamilo,2023-08-29,2023-08-29
0f176bc31741,Introduction to Data Science,Business,Certification,Beginner,26.42,Certificate of Completion,54.65,67.09,11.43,Chamilo,2024-09-30,2024-10-01
8bafc24561cb,Cloud Computing Fundamentals,Education,Core,Advanced,3.09,Professional Certificate,21.09,64.99,0.82,Canvas,2023-06-28,2023-06-28
a368165a5e76,Introduction to Data Science,Education,Core,Advanced,2.03,Certificate of Completion,65.23,94.47,1.34,Chamilo,2023-05-18,2023-05-18
e42596ecad3d,Instructional Design Principles,Education,Core,Beginner,3.44,None,12.08,85.76,0.48,Moodle,2024-10-03,2024-10-03
937d7fae1bb2,Instructional Design Principles,Design,Workshop,Advanced,18.13,Badge,27.18,73.01,5.47,Brightspace,2024-01-13,2024-01-13
23da934525e7,Educational Psychology,Design,Core,Advanced,10.73,Diploma,51.84,67.07,6.55,Chamilo,2023-10-16,2023-10-16
77cafb55ef21,Advanced Python Programming,Design,Core,Intermediate,8.06,Certificate of Completion,90.0,75.27,8.19,Brightspace,2023-01-19,2023-01-19
18d4170d82d2,Machine Learning Fundamentals,Computer Science,Workshop,Beginner,4.3,Certificate of Completion,34.93,79.21,1.06,Chamilo,2025-07-14,2025-07-14
